,Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date,Type,ValueType,ValueDistrict
912,1744455,Phòng trọ chỉ 3tr3 đướng số 20 Gò Vấp Dương Quảng Hàm,3.3,20.0,Gò Vấp,Hồ Chí Minh,19/03/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
913,1744756,Căn hộ mini Hoàng Văn Thụ Phú Nhuận chỉ 5tr5,5.5,20.0,Phú Nhuận,Hồ Chí Minh,20/03/2021,Căn hộ,3.322310410225767,3.271339739966083
914,1744774,Phòng trọ mới xây Nguyễn Minh Hoàng Tân Bình,3.5,18.0,Tân Bình,Hồ Chí Minh,20/03/2021,Phòng trọ,2.2158964012891964,3.20001724137931
915,1744817,Cho Thuê Phòng Full Nội Thất Quận 09 Giá rẻ,4.0,30.0,Quận 9,Hồ Chí Minh,21/03/2021,Phòng trọ,2.2158964012891964,1.7041666666666668
916,1744845,Phòng trọ nội thất cao cấp Hoàng Văn Thụ Phú Nhuận,5.5,20.0,Phú Nhuận,Hồ Chí Minh,20/03/2021,Phòng trọ,2.2158964012891964,3.271339739966083
917,1745390,"Cho nữ thuê phòng trọ 14 mét vuông , có máy lạnh , có cửa sổ , toillet , để xe trong nhà , có bếp ở tầng trệt .",2.5,14.0,Phú Nhuận,Hồ Chí Minh,22/03/2021,Phòng trọ,2.2158964012891964,3.271339739966083
918,1745512,"Phòng cho thuê 1,8 triệu/tháng. 561/50 Kinh Dương Vương Quận Bình Tân TPHCM",1.8,18.0,Bình Tân,Hồ Chí Minh,22/03/2021,Phòng trọ,2.2158964012891964,1.5922038980509747
919,1745631,"Cho thuê phòng trọ HXH 156/49 Phú Thọ Hòa-Tân Phú, 30m2-giá 2.7TR",2.7,30.0,Tân Phú,Hồ Chí Minh,22/03/2021,Phòng trọ,2.2158964012891964,2.0499361430395915
920,1746006,Cho thuê phòng Q7 giờ tự do gần kcx 3tr/th,3.0,20.0,Quận 7,Hồ Chí Minh,23/05/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
921,1746102,"Phòng trọ giá rẻ MB đường Kha Vạn Cân, gần chợ Hiệp Bình",2.4,18.0,Thủ Đức,Hồ Chí Minh,23/03/2021,Phòng trọ,2.2158964012891964,1.85
922,1746288,Phòng trọ sinh viên chỉ 3tr2 Dương Quảng Hàm Gò Vấp gần Vincom,3.2,20.0,Gò Vấp,Hồ Chí Minh,23/03/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
923,1746558,Phòng trọ 3tr3 đướng số 20 gần Dương Quảng Hàm Gò Vấp,3.3,20.0,Gò Vấp,Hồ Chí Minh,24/03/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
924,1747195,"Phòng gần TDT, UFM Q7 3tr 24m2 máy lạnh, tủ lạnh",3.0,25.0,Quận 7,Hồ Chí Minh,24/04/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
925,1747529,"Phòng trọ 20m2 Quận 12, đường Trần Thị Do, giá 2.5 triệu",2.5,20.0,Quận 12,Hồ Chí Minh,25/03/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
926,1747883,Nhà nguyên căn điện nước riêng phường 15 quận Tân Bình,4.2,32.0,Tân Bình,Hồ Chí Minh,26/03/2021,Khác,4.030355856504826,3.20001724137931
927,1747912,"Cho thuê phòng trọ 26m2 tại 30 Tự Quyết, Tân Sơn Nhì, Tân Phú giá 3000000/tháng",3.0,26.0,Tân Phú,Hồ Chí Minh,26/03/2021,Phòng trọ,2.2158964012891964,2.0499361430395915
928,1748015,Phòng máy lạnh kệ bếp tủ lạnh kcc 3tr giàm 2-400k,3.0,20.0,Quận 7,Hồ Chí Minh,26/03/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
929,1748043,Phòng trọ quận 1 Đinh Tiên Hoàng chỉ 5tr7,5.7,20.0,Quận 1,Hồ Chí Minh,26/03/2021,Phòng trọ,2.2158964012891964,3.563218390804598
931,1748360,"Phòng cho thuê Q12 giá rẻ, sạch sẽ, riêng biệt, thoáng mát",2.0,29.0,Quận 12,Hồ Chí Minh,27/03/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
932,1748533,"Cho sinh viên nữ thuê phòng hoặc nhân viên nữ thuê phòng, điện tích 48m2",3.9,48.0,Quận 8,Hồ Chí Minh,27/03/2021,Phòng trọ,2.2158964012891964,2.557029177718833
933,1748536,Cho thuê phòng trọ quận 7 gần ngã tư Hoàng Quốc Việt,2.0,12.0,Quận 7,Hồ Chí Minh,27/03/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
934,1748651,"KTX máy lạnh ở ghép 700k/th trọn gói Q7 đường NTT, NVL cho ng đi làm, sv",0.65,30.0,Quận 7,Hồ Chí Minh,28/03/2021,KTX,1.481689296269328,2.6204352741661956
935,1749251,Ký túc xá NAM cao cấp - Quận 9 50m² - TP.HCM,1.5,50.0,Quận 9,Hồ Chí Minh,29/03/2021,KTX,1.481689296269328,1.7041666666666668
936,1749587,"Nhà trọ mới xây kiểu chung cư mini(Vân tay,Camera)",3.0,30.0,Gò Vấp,Hồ Chí Minh,30/03/2021,Căn hộ,3.322310410225767,1.9714989444053483
937,1749886,"Cho Nữ thuê phòng 1 người ở, 800N/1 tháng, điện nước riêng, phòng 9m",0.8,9.0,Bình Thạnh,Hồ Chí Minh,30/03/2021,Phòng trọ,2.2158964012891964,2.488339645206299
938,1750523,"Phòng trọ cho thuê giá rẻ phường Tân Qui Q7, wifi free",2.0,20.0,Quận 7,Hồ Chí Minh,31/03/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
939,1750525,Phòng trọ có gác cho thuê giá rẻ phường Tân Qui có wifi free,2.0,20.0,Quận 7,Hồ Chí Minh,31/03/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
940,1752829,Cho thuê nhà quận 4 gần trung tâm quận 1,3.0,28.0,Quận 4,Hồ Chí Minh,06/04/2021,Khác,4.030355856504826,2.09375
941,1754841,Thuê nhà Quận 10 chung chủ mới xây tiện nghi,4.0,20.0,Quận 10,Hồ Chí Minh,09/04/2021,Khác,4.030355856504826,2.520494469746259
942,1754881,"Phòng cho thuê, thoáng, đẹp, an ninh, 5 phut vô trung tâm",3.5,17.0,Bình Thạnh,Hồ Chí Minh,09/04/2021,Phòng trọ,2.2158964012891964,2.488339645206299
943,1755090,"Phòng trọ Quận 1 chỉ 3tr7, full nội thất",3.7,16.0,Quận 1,Hồ Chí Minh,09/04/2021,Phòng trọ,2.2158964012891964,3.563218390804598
944,1755430,Cho thuê phòng trọ Quận tân bình đường Cách Mạng Tháng 8,1.0,12.0,Tân Bình,Hồ Chí Minh,10/04/2021,Phòng trọ,2.2158964012891964,3.20001724137931
945,1756166,"Chính Chủ cho thuê phòng 40m2 có gác xép, Kha Vạn Cân, Thủ Đức.",4.0,40.0,Thủ Đức,Hồ Chí Minh,12/04/2021,Phòng trọ,2.2158964012891964,1.85
946,1756275,"Cho thuê phòng full Nội thất Cao Cấp, ban công cực lớn, Khu Vip Q1",5.0,20.0,Quận 1,Hồ Chí Minh,12/04/2021,Phòng trọ,2.2158964012891964,3.563218390804598
947,1756391,Cho thuê phòng hiện đại Quận Phú Nhuận - MỚI 100% chỉ 4tr/th (có ưu đãi thêm & TL),4.0,20.0,Phú Nhuận,Hồ Chí Minh,12/04/2021,Phòng trọ,2.2158964012891964,3.271339739966083
948,1756396,Cho thuê phòng hiện đại Quận Gò Vấp - MỚI 100% chỉ 4tr/th (có ưu đãi thêm & TL),4.0,20.0,Gò Vấp,Hồ Chí Minh,12/04/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
949,1756403,Cho thuê phòng hiện đại Quận Gò Vấp - MỚI 100% chỉ 4tr/th (nhiều ưu đãi thêm & TL),4.0,20.0,Gò Vấp,Hồ Chí Minh,12/06/2022,Phòng trọ,2.2158964012891964,1.9714989444053483
950,1756612,Cho thuê nhà trọ đường Lê Thị Riêng Quận 12,2.2,17.5,Quận 12,Hồ Chí Minh,13/04/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
951,1756623,Phòng trọ 2tr/phòng - Khu dân cư Đồng Danh - Vĩnh Lộc A,2.0,25.0,Bình Chánh,Hồ Chí Minh,13/04/2021,Căn hộ,3.322310410225767,2.056426332288401
952,1756917,"Cho thuê phòng trọ 35m2 tại 92B/15/28 Tôn Thất Thuyết, giá 3,5triệu.",3.5,35.0,Quận 4,Hồ Chí Minh,13/04/2021,Phòng trọ,2.2158964012891964,2.09375
953,1757417,Cho nữ thuê phòng ở trọ gần Metro Quận 12,1.5,16.0,Quận 12,Hồ Chí Minh,14/04/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
954,1757510,Phòng Trọ - Quận Thủ Đức - Dưới 1 Triệu,1.0,50.0,Thủ Đức,Hồ Chí Minh,01/06/2021,Phòng trọ,2.2158964012891964,1.85
955,1757664,"CHDV tại Mặt tiền đường Tân Sơn 1PN, Full nt, nhà mới 100%, Giá chỉ #3Tr",3.0,25.0,Gò Vấp,Hồ Chí Minh,14/04/2021,Khác,4.030355856504826,1.9714989444053483
956,1759120,"KTX ở ghép máy lạnh 700k trọn gói cho sinh viên, người đi làm Bình Thạnh",0.7,30.0,Bình Thạnh,Hồ Chí Minh,17/05/2021,KTX,1.481689296269328,2.488339645206299
957,1759824,"Ở ghép KTX Tân Bình giá rẻ 700k cho người đi làm, sinh viên.",0.7,30.0,Tân Bình,Hồ Chí Minh,19/06/2021,KTX,1.481689296269328,3.20001724137931
958,1761829,Cho thuê phòng trọ ngay chợ Hạnh Thông Tây không chung chủ,1.9,20.0,Gò Vấp,Hồ Chí Minh,23/04/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
959,1763629,Phòng trọ cao cấp giá rẻ 20m2 Quận 3 Gần Công viên Lê Thị Riêng,3.0,20.0,Quận 3,Hồ Chí Minh,26/04/2021,Phòng trọ,2.2158964012891964,3.0926301555104803
960,1764553,"Cần cho thuê 3 phòng trọ riêng biệt, có cửa cổng riêng, mỗi phòng có nhà vệ sinh riêng, có lối đi riêng",1.3,20.0,Quận 12,Hồ Chí Minh,28/04/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
961,1764642,Cho thuê căn hộ full nội thất 30m2 đường Huỳnh Tấn Phát Quận 7 giá 4 triệu,4.0,30.0,Quận 7,Hồ Chí Minh,28/04/2021,Căn hộ,3.322310410225767,2.6204352741661956
962,1765352,Phòng trọ giá rẻ ngay trung tâm quận 11 phù hợp HS-SV-CNV,1.5,14.5,Quận 11,Hồ Chí Minh,29/04/2021,Phòng trọ,2.2158964012891964,1.6710875331564987
963,1766186,"Phòng trọ Quận 1, Full nội thất, 25 m2 có ban công",4.5,25.0,Quận 1,Hồ Chí Minh,03/05/2021,Phòng trọ,2.2158964012891964,3.563218390804598
964,1766264,"Cho thuê phòng full nội thất trong KDC Trung Sơn, ven sông",6.0,30.0,Quận 7,Hồ Chí Minh,03/05/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
965,1767197,"Phòng trọ đường Gò Cát, Q9 25 m2 gần vòng xoay Phú Hữu",1.9,25.0,Quận 9,Hồ Chí Minh,05/05/2021,Phòng trọ,2.2158964012891964,1.7041666666666668
966,1767609,Căn hộ có gác quận 7 số 36 đường Lê Thị Chợ,4.0,28.0,Quận 7,Hồ Chí Minh,05/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
967,1767922,"Căn hộ duplex quận 7 số 540 Lê Văn Lương ,quận 7",7.5,35.0,Quận 7,Hồ Chí Minh,06/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
968,1768139,"Cho thuê phòng có gác 18m2, Giờ tự do Tô Hiến Thành Q10. Gía: 3tr6",3.6,18.0,Quận 10,Hồ Chí Minh,06/05/2021,Phòng trọ,2.2158964012891964,2.520494469746259
969,1768145,Phòng trọ đường Gò Cát 25m2 Q9 - TP. Thủ Đức gần vòng xoay Phú Hữu,1.9,25.0,Quận 9,Hồ Chí Minh,06/05/2021,Phòng trọ,2.2158964012891964,1.7041666666666668
970,1768165,Còn phòng trọ sạch đẹp Bình Thạnh hàng Xanh thị Nghè,4.5,20.0,Bình Thạnh,Hồ Chí Minh,06/05/2021,Phòng trọ,2.2158964012891964,2.488339645206299
971,1770781,Cho thuê căn hộ dịch vụ full nội thất giá rẻ quận 7 chỉ từ 5tr,5.0,28.0,Quận 7,Hồ Chí Minh,11/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
972,1771357,Phòng cho thuê full nội thất cao cấp - gần sân bay,4.7,35.0,Tân Bình,Hồ Chí Minh,12/05/2021,Phòng trọ,2.2158964012891964,3.20001724137931
973,1771372,"Phòng trọ Quận 7 giá siêu rẻ chỉ 1tr3 có chỗ chỗ để xe, tự do nấu ăn",1.3,15.0,Quận 7,Hồ Chí Minh,12/05/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
974,1772403,Phòng trọ cao cấp mới xây nội thất cơ bản có sẵn bếp quận 7,4.8,25.0,Quận 7,Hồ Chí Minh,14/05/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
975,1772458,Chính chủ cho thuê lầu 2 full nội thất 76 m2,8.0,76.0,Quận 6,Hồ Chí Minh,14/05/2021,Khác,4.030355856504826,1.6250000000000002
976,1772701,Phòng trọ đẹp giá rẻ 20m2 Quận 3 gần khu vui chơi thỏ trắng,3.3,20.0,Quận 3,Hồ Chí Minh,14/05/2021,Phòng trọ,2.2158964012891964,3.0926301555104803
977,1772744,Cho Thuê Phòng Đường Lê Đức Thọ bao điện nước rẻ,2.5,20.0,Gò Vấp,Hồ Chí Minh,14/05/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
978,1773156,"Cho thuê căn hộ full nội thất, đường Lý Phục Man quận 7",5.5,20.0,Quận 7,Hồ Chí Minh,15/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
979,1773158,"Cho thuê căn hộ dịch vụ đường Lâm Văn Bền quận 7, giảm giá nhân dịp khai trương",4.8,28.0,Quận 7,Hồ Chí Minh,15/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
980,1773898,"Cho thuê phòng trọ đường lò siêu, phường 8, quận 11",2.5,20.0,Quận 11,Hồ Chí Minh,17/05/2021,Phòng trọ,2.2158964012891964,1.6710875331564987
981,1774368,"Cho thuê căn hộ dịch vụ full nội thất giá chỉ từ 6 triệu đến 9 triệu, đường Cách Mạng Tháng 8 Quận 10",6.8,30.0,Quận 10,Hồ Chí Minh,18/05/2021,Căn hộ,3.322310410225767,2.520494469746259
982,1775555,"Cho thuê căn hộ đầy đủ nội thất, máy giặt riêng, gác cao 1m8 đường Lý Phục Man, Quận 7-giá chỉ 5tr5",5.5,28.0,Quận 7,Hồ Chí Minh,19/05/2021,Căn hộ,3.322310410225767,2.6204352741661956
983,1775607,Phòng Trọ Quận Thủ Đức 22m2 an ninh trật tự,2.8,22.0,Thủ Đức,Hồ Chí Minh,19/05/2021,Phòng trọ,2.2158964012891964,1.85
984,1775670,"Cho thuê căn hộ full nội thất, đường Tôn Thất Đạm Quận 1",7.0,30.0,Quận 1,Hồ Chí Minh,19/05/2021,Căn hộ,3.322310410225767,3.563218390804598
985,1776136,"Cho thuê phòng mới, thiết kế đẹp, full nội thất tại Q1&Q3,50m2-giá tốt",11.0,50.0,Quận 1,Hồ Chí Minh,20/05/2021,Phòng trọ,2.2158964012891964,3.563218390804598
986,1776373,Cần cho thuê phòng 15m2 ở Quận Bình Thạnh,2.5,15.0,Bình Thạnh,Hồ Chí Minh,20/05/2021,Phòng trọ,2.2158964012891964,2.488339645206299
987,1776815,"Phòng trọ ngay vòng xoay hàng xanh, gần đại học Hồng Bàng",6.0,25.0,Bình Thạnh,Hồ Chí Minh,21/05/2021,Phòng trọ,2.2158964012891964,2.488339645206299
988,1777461,"Cho thuê nhà gần ngã tư Phú Nhuận, phòng trọ sạch, đẹp, yên tĩnh, wifi, có chỗ để xe",2.5,18.0,Phú Nhuận,Hồ Chí Minh,22/05/2021,Phòng trọ,2.2158964012891964,3.271339739966083
989,1778716,"Cho nữ thuê phòng, thoáng mát, sạch sẽ, toilet riêng, lối đi riêng, miễn phí wifi, bao điện nước. 20m2",2.0,20.0,Gò Vấp,Hồ Chí Minh,25/05/2021,Phòng trọ,2.2158964012891964,1.9714989444053483
990,1778999,"Phòng trọ 20m2 đường Gò Cát, Phú Hữu Q9 gần vòng xoay Phú Hữu",1.9,20.0,Quận 9,Hồ Chí Minh,25/05/2021,Phòng trọ,2.2158964012891964,1.7041666666666668
991,1779782,"Cho thuê căn hộ full nội thất, đường Xô Viết Nghệ Tĩnh, Quận Bình Thạnh",7.5,25.0,Bình Thạnh,Hồ Chí Minh,26/05/2021,Căn hộ,3.322310410225767,2.488339645206299
992,1779791,Phòng cho thuê full nội thất cao cấp - gần sân bay TSN,4.7,40.0,Tân Bình,Hồ Chí Minh,26/05/2021,Phòng trọ,2.2158964012891964,3.20001724137931
993,1783534,Cho thuê nhà trọ diện tích 24m2 đối diện trường học Phạm Văn Tây,2.0,24.0,Thủ Đức,Hồ Chí Minh,01/06/2021,Phòng trọ,2.2158964012891964,1.85
994,1783625,"Studio, full nội thất, gần Lotte Q7 - ĐH RMIT",4.8,25.0,Quận 7,Hồ Chí Minh,01/06/2021,Khác,4.030355856504826,2.6204352741661956
995,1783903,"Phòng trọ an phú quận 2 giá 1,5 triệu giá rẻ",1.5,18.0,Quận 2,Hồ Chí Minh,02/06/2021,Phòng trọ,2.2158964012891964,8.721003134796238
996,1783997,"Hệ thống căn hộ Full NT gần Lotte_HimLam_Trung Sơn_RMIT tiện về Q1, Q4",4.5,28.0,Quận 7,Hồ Chí Minh,02/06/2021,Căn hộ,3.322310410225767,2.6204352741661956
997,1788034,Phòng trọ mới sạch đẹp giá rẻ 20m2 Quận 3 gần khu vui chơi thỏ trắng,2.8,20.0,Quận 3,Hồ Chí Minh,08/06/2021,Phòng trọ,2.2158964012891964,3.0926301555104803
998,1788200,"Căn Hộ Ngay Cầu Kênh Tẻ Quận 7 Full nội thất giảm giá mùa dịch. 5p di chuyển đến Lottemart, Quận 4",5.2,25.0,Quận 7,Hồ Chí Minh,08/06/2021,Căn hộ,3.322310410225767,2.6204352741661956
999,1788595,Phòng trọ cao cấp đầy đủ nội thất và tiện nghi quận 7,3.6,20.0,Quận 7,Hồ Chí Minh,09/06/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
1000,1789670,"Cho thuê phòng ĐẸP đường Dương Bá Trạc, p1-Q8, có chỗ để xe,18m2-2.5tr",2.5,18.0,Quận 8,Hồ Chí Minh,10/06/2021,Phòng trọ,2.2158964012891964,2.557029177718833
1001,1791679,Cho thuê CHDV full nội thất giá rẻ mùa dịch Quận 7,3.7,22.0,Quận 7,Hồ Chí Minh,14/06/2021,Khác,4.030355856504826,2.6204352741661956
1002,1793298,"Cho thuê phòng trọ đường Bình Giã, Tân Bình",5.0,30.0,Tân Bình,Hồ Chí Minh,16/06/2021,Phòng trọ,2.2158964012891964,3.20001724137931
1003,1793310,"Phòng trọ mới đường hương lộ 2 , có thang máy , 22 m2 giá 2.5 tr / th",2.5,22.0,Bình Tân,Hồ Chí Minh,19/06/2021,Phòng trọ,2.2158964012891964,1.5922038980509747
1004,1793879,Cho thuê phòng trọ full nội thất có cửa sổ 4tr/tháng đường 37 Lâm Văn Bền gần Lotte quận 7,4.0,22.0,Quận 7,Hồ Chí Minh,17/06/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
1005,1793909,Phòng trọ cao cấp nội thất cơ bản quận Bình Thạnh,4.8,13.0,Bình Thạnh,Hồ Chí Minh,17/06/2021,Phòng trọ,2.2158964012891964,2.488339645206299
1006,1796479,"Cho thuê nhà mặt tiền đường TCH05 Phường TCH, Quận 12. Diện tích 4x18",7.0,72.0,Quận 12,Hồ Chí Minh,21/06/2021,Khác,4.030355856504826,1.4984326018808778
1007,1796499,"Studio đầy đủ nội thất đường Lâm Văn Bền, quận 7, sát Lotte Mart từ 3tr – 3tr5",3.0,22.0,Quận 7,Hồ Chí Minh,21/06/2021,Khác,4.030355856504826,2.6204352741661956
1008,1797131,"Phòng Quận Tân Bình 30-45m² gần Etown, ban công riêng biệt, không chung chủ",4.5,30.0,Tân Bình,Hồ Chí Minh,22/06/2021,Phòng trọ,2.2158964012891964,3.20001724137931
1009,1798396,Cho thuê phòng trọ rộng rãi cửa số lớn ở được 4 người Lý Phục Man quận 7 giá chỉ 4 triệu,4.0,25.0,Quận 7,Hồ Chí Minh,24/06/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
1010,1798398,Căn hộ dịch vụ cao cấp gần Phú Mỹ Hưng quận 7 sale sập sàn mùa dịch giá chỉ 4 triệu,4.0,25.0,Quận 7,Hồ Chí Minh,24/06/2021,Căn hộ,3.322310410225767,2.6204352741661956
1011,1799755,Cho thuê phòng Full nội thất có ban công 4tr ở Nguyễn Kiệm,4.0,25.0,Phú Nhuận,Hồ Chí Minh,20/11/2021,Phòng trọ,2.2158964012891964,3.271339739966083
1012,1800590,Cho thuê nhà nguyên căn đối diện cổng chính Suối Tiên,3.0,25.0,Thủ Đức,Hồ Chí Minh,28/06/2021,Khác,4.030355856504826,1.85
1013,1800627,Cho thuê phòng trọ full nội thất rộng rãi cửa số lớn full ở được 4 người. gần Phú Mỹ Hưng quận 7 giá chỉ 4 triệu,4.0,25.0,Quận 7,Hồ Chí Minh,28/06/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
1014,1800982,Cho thuê căn hộ full nội thất rộng rãi mặt tiền đường Nguyễn Thị Thập Quận 7 sale sập sàn mùa dịch giá chỉ 4 triệu,4.0,25.0,Quận 7,Hồ Chí Minh,29/06/2021,Căn hộ,3.322310410225767,2.6204352741661956
1015,1800984,Căn hộ dịch vụ cao cấp gần Phú Mỹ Hưng quận 7 giá sale sập sàn chỉ 4 triệu,4.0,25.0,Quận 7,Hồ Chí Minh,29/06/2021,Căn hộ,3.322310410225767,2.6204352741661956
1016,1801847,Cho thuê nhà nguyên căn diện tích 25m2 Phường Linh Trung Thủ Đức,2.8,25.0,Thủ Đức,Hồ Chí Minh,30/06/2021,Khác,4.030355856504826,1.85
1017,1802409,"Cho thuê phòng giá sinh viên giá rẻ, dân lao động",2.0,20.0,Bình Thạnh,Hồ Chí Minh,01/07/2021,Phòng trọ,2.2158964012891964,2.488339645206299
1018,1803886,Cho thuê phòng trọ cao cấp Phú Mỹ Hưng quận 7 Tphcm,5.0,30.0,Quận 7,Hồ Chí Minh,05/07/2021,Phòng trọ,2.2158964012891964,2.6204352741661956
1019,1805299,Cho thuê phòng trọ Tân Thới Hiệp 7 quận 12,1.6,15.0,Quận 12,Hồ Chí Minh,06/07/2021,Phòng trọ,2.2158964012891964,1.4984326018808778
1020,1805346,"Cho thuê phòng mặt tiền đường 932a2 trường sa, phường 13, quận 3, tp hcm",3.5,35.0,Quận 3,Hồ Chí Minh,06/07/2021,Phòng trọ,2.2158964012891964,3.0926301555104803
1021,1811441,Căn hộ dịch vụ quận 1 giá rẻ 7tr2 đẹp như mới,7.2,20.0,Quận 1,Hồ Chí Minh,17/07/2021,Căn hộ,3.322310410225767,3.563218390804598
1022,1820919,"Sang Gấp Căn Nhà Trọ 11P, 1MB Giá rẻ 60 tr bao gồm cọc chủ",60.0,112.0,Tân Bình,Hồ Chí Minh,06/08/2021,Phòng trọ,2.2158964012891964,3.20001724137931
1023,1823255,Cho thuê phòng rộng giá rẻ quận Bình Thạnh,2.5,30.0,Bình Thạnh,Hồ Chí Minh,13/08/2021,Phòng trọ,2.2158964012891964,2.488339645206299
1024,1830694,"Cho thuê phòng trọ giá rẻ tại Thủ Đức, Hồ Chí Minh",1.4,25.0,Thủ Đức,Hồ Chí Minh,03/09/2021,Phòng trọ,2.2158964012891964,1.85
1025,1830792,"Cho thuê nhà nguyên căn diện tích 25m2 Phường Linh Trung Thủ Đức, đối diện cổng chính Suối Tiên",2.8,25.0,Thủ Đức,Hồ Chí Minh,03/09/2021,Khác,4.030355856504826,1.85
